exercise_num,exercise_label,stage,measure,mean_A,mean_B,mean_diff,sd_diff,d_paired,t_stat,p_value,n,pitch_target,comparison
1,Ex 1 (Owl / /u/),somewhere_some,spectral_sd,404.12,377.206,26.913999999999987,,0.9141273221118358,,0.11043403154739974,5,some,raw
1,Ex 1 (Owl / /u/),somewhere_some,spectral_sd,34.54799999999999,-7.591999999999996,42.139999999999986,,0.6580375456425679,,,5,some,change_from_baseline
1,Ex 1 (Owl / /u/),somewhere_some,intensity_mean_calibrated,97.326,97.32000000000001,0.006000000000000227,,0.0008275576315592301,,0.9986121446504791,5,some,raw
1,Ex 1 (Owl / /u/),somewhere_some,intensity_mean_calibrated,1.445999999999998,-0.8719999999999999,2.317999999999998,,0.4906837266286995,,,5,some,change_from_baseline
1,Ex 1 (Owl / /u/),somewhere_some,cpps,26.498879999999996,26.82842,-0.32954000000000006,,-0.17589785813733802,,0.7141468957153634,5,some,raw
1,Ex 1 (Owl / /u/),somewhere_some,cpps,1.1113999999999997,0.39528000000000035,0.7161199999999994,,0.3213733591448633,,,5,some,change_from_baseline
1,Ex 1 (Owl / /u/),somewhere_some,h1_h2,2.3821333333333334,4.708966666666667,-2.3268333333333326,,-0.531367705432031,,0.4545463385380555,3,some,raw
1,Ex 1 (Owl / /u/),somewhere_some,h1_h2,-3.3644,-1.2132666666666667,-2.151133333333333,,-1.3786515533553465,,,3,some,change_from_baseline
1,Ex 1 (Owl / /u/),somewhere_where,f0_mean,523.8,523.908,-0.10800000000000409,,-0.015365534276546296,,0.9742375511728687,5,where,raw
1,Ex 1 (Owl / /u/),somewhere_where,f0_mean,5.07600000000001,2.1120000000000116,2.9639999999999986,,0.26585233936391117,,,5,where,change_from_baseline
1,Ex 1 (Owl / /u/),somewhere_where,jitter_local,0.0034203999999999997,0.0033628,5.760000000000019e-05,,0.022109600415713113,,0.962939941464064,5,where,raw
1,Ex 1 (Owl / /u/),somewhere_where,jitter_local,-0.0006495999999999999,-0.00012560000000000002,-0.0005239999999999999,,-0.14777909240981477,,,5,where,change_from_baseline
1,Ex 1 (Owl / /u/),somewhere_where,shimmer_dB,0.26054,0.19033999999999998,0.0702,,0.36155371688941995,,0.46416566618202043,5,where,raw
1,Ex 1 (Owl / /u/),somewhere_where,shimmer_dB,-0.00865999999999999,-0.038299999999999994,0.02963999999999999,,0.11171245402967295,,,5,where,change_from_baseline
1,Ex 1 (Owl / /u/),somewhere_where,hnr_mean,25.566000000000003,26.006,-0.44000000000000056,,-0.10725312955372338,,0.8222542730913516,5,where,raw
1,Ex 1 (Owl / /u/),somewhere_where,hnr_mean,0.9439999999999997,1.0760000000000005,-0.13200000000000073,,-0.030018752071499833,,,5,where,change_from_baseline
1,Ex 1 (Owl / /u/),somewhere_where,spectral_sd,372.894,411.726,-38.831999999999994,,-0.5274155190037771,,0.3036183571673873,5,where,raw
1,Ex 1 (Owl / /u/),somewhere_where,spectral_sd,-26.426,26.105999999999995,-52.532,,-0.504898973065498,,,5,where,change_from_baseline
1,Ex 1 (Owl / /u/),somewhere_where,intensity_mean_calibrated,104.50399999999999,105.02000000000001,-0.5160000000000025,,-0.12925257203055338,,0.7869281266637488,5,where,raw
1,Ex 1 (Owl / /u/),somewhere_where,intensity_mean_calibrated,2.430000000000001,0.22800000000000012,2.202000000000001,,0.4176062915485265,,,5,where,change_from_baseline
1,Ex 1 (Owl / /u/),somewhere_where,cpps,22.527480000000004,23.619640000000004,-1.0921599999999998,,-0.5777580960891339,,0.2659784558124178,5,where,raw
1,Ex 1 (Owl / /u/),somewhere_where,cpps,0.6950599999999995,1.4953399999999994,-0.8002800000000001,,-0.5709108274101468,,,5,where,change_from_baseline
1,Ex 1 (Owl / /u/),somewhere_where,h1_h2,1.7311,-0.07161999999999988,1.80272,,0.7157941706617381,,0.18472628618215284,5,where,raw
1,Ex 1 (Owl / /u/),somewhere_where,h1_h2,0.6567750000000001,-0.5785499999999999,1.235325,,1.0021872815763697,,,4,where,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_some,f0_mean,259.524,259.43,0.09399999999998272,,0.025754265587417696,,0.9568385992512316,5,some,raw
2,Ex 2 (Cat / /ae/),somewhere_some,f0_mean,0.803999999999985,1.076000000000016,-0.27200000000003116,,-0.060721743876133154,,,5,some,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_some,jitter_local,0.0032202000000000003,0.0025304,0.0006897999999999999,,0.32569333153612273,,0.5067917657511675,5,some,raw
2,Ex 2 (Cat / /ae/),somewhere_some,jitter_local,0.00032939999999999993,-0.00014859999999999998,0.000478,,0.21640263984125316,,,5,some,change_from_baseline
2,Ex 2 (Cat / /ae/),somewhere_some,shimmer_dB,0.1917,0.21946,-0.027760000000000007,,-0.5716942996177127,,0.27026418581418066,5,some,raw
